cluster_id,text,suggested_label,target,reason,self_consistency,fact_match,misweighted,hallucinated_context
b47f191ef875_s007,This alert likely reflects personal career exploration by DGE3194 rather than a broader security incident.,Grounded,1.0,The sentence provides an assessment consistent with the evidence (visits to job-search sites) without violating numeric facts or misusing causal language.,0.3,1.0,0.0,0.0
0fbf5cfee572_s015,"The observed 600 web requests represent a minor elevation for APS1968, indicating that the potential threat posed by APS1968 is very low.",Grounded,1.0,"The numeric claim of 600 web requests accurately matches fact F001, and no unsupported causal links are made to the context facts.",0.5,0.75,0.0,0.0
8380d286ede9_s002,"The primary evidence for rule R5 is the count of 570 web requests by CJC1433, representing a modest increase over baseline web activity.",Grounded,1.0,"The numeric value of 570 web requests directly matches evidence fact F001, and no unsupported causal links or conflicting numbers are presented.",1.0,1.0,0.0,1.0
b5d4b0e45af8_s006,ASS0280 maintained standard working habits with 5 days of activity and earliest logon at hour 7 and latest logon at hour 14.,Grounded,1.0,"All numerical values in the sentence (5 days of activity, earliest logon at hour 7, latest logon at hour 14) perfectly match the context facts without any ungrounded claims or invalid causal linkages.",0.4,0.8,1.0,0.0
4baf8a4076de_s004,"The evidence shows elevated job-search web activity by user ACW0464, which may suggest personal employment searching rather than active data exfiltration.",Grounded,1.0,The sentence accurately reflects the evidence fact of elevated job-search web activity without introducing hallucinated numeric values or invalid causal assertions.,0.7,1.0,0.0,0.0
190a7f531da9_s010,The 22 job-search site visits by user BJE0351 represent the sole anomalous metric flagged by security rules for week 2011-W04.,Grounded,1.0,"The sentence accurately reflects the numerical fact of 22 visits to job-search sites (F001), which is the only evidence anomaly flagged, with no unsupported numeric claims or invalid causal language.",0.1,1.0,0.0,0.0
2b8df43a48ec_s024,"Although the evidence for elevated job searching by BNT0663 is clear, the overall risk appears low given the absence of other anomalous actions by BNT0663.",Grounded,1.0,The sentence accurately reflects the evidence of elevated job searching and contextual absence of other anomalous actions without introducing ungrounded facts or improper causal claims.,0.2,1.0,0.0,0.0
26d5eda97c06_s011,User AAG1447 maintained an otherwise non-anomalous profile in week 2010-W45 with 0 visits to leak-publication sites and 70 distinct web domains visited.,Grounded,1.0,"The sentence accurately reports 0 visits to leak-publication sites and 70 distinct web domains visited, matching the provided context facts without any causal fallacy.",0.1,1.0,1.0,0.0
c494232cca06_s004,"AGS2462 also recorded 0 visits to leak-publication sites during week 2010-W11, indicating that the anomaly is isolated solely to job-search browsing.",Not Grounded,0.0,The claim that 'the anomaly is isolated solely to job-search browsing' is an unsupported interpretation not provided in the numerical facts.,0.1,1.0,1.0,0.0
459ef454d098_s007,"DBC3871 accumulated 31 visits to job-search sites in week 2011-W17, representing the sole anomalous behavior flagged for DBC3871.",Grounded,1.0,"The claim of 31 visits to job-search sites matches the evidence fact F001, and as the only evidence fact provided, it correctly reflects the sole anomalous behavior flagged.",0.1,1.0,0.0,0.0
681e56bde9f1_s002,The 17 visits to job-search sites by BNL1652 are clearly above BNL1652's own recent typical value of 2 visits and far above the peer typical value of 1 visit across 328 peers in this role.,Not Grounded,0.0,"The sentence introduces several numerical facts that are not present in the provided evidence or context, including BNL1652's recent typical value of 2 visits, the peer typical value of 1 visit, and the count of 328 peers.",0.6,1.0,0.0,1.0
076b6d24c7d5_s011,The 18 visits to job-search sites by CNK1711 appear to reflect routine job hunting with no indication of proprietary data staging.,Grounded,1.0,The sentence accurately cites the 18 visits to job-search sites from the evidence facts without any invalid causal claims or unsupported numbers.,0.4,1.0,0.0,0.0
a439f8d63aa9_s001,"During week 2010-W41, ALC1060 triggered rule R4 by making 8 visits to job-search sites.",Grounded,1.0,"The sentence correctly states the numeric value of 8 visits to job-search sites, which matches evidence fact F001, and does not improperly attribute causality to any context facts.",1.0,0.5,0.0,0.0
3bf98ab22a79_s016,The execution of 20 file operations by BBM2604 is consistent with standard project archiving or local documentation activities.,Grounded,1.0,"The claim of 20 file operations accurately matches the evidence fact F001, and there are no unsupported numeric claims or invalid causal linkages.",0.4,0.6666666666666666,0.0,0.0
a8cee5f7d216_s002,BSB3083 recorded 0 visits to leak-publication sites and 0 visits to cloud-storage sites while browsing 77 distinct web domains during week 2010-W12.,Grounded,1.0,"All numbers stated in the sentence (0 visits to leak-publication sites, 0 visits to cloud-storage sites, and 77 distinct web domains) match the context facts F002, F003, and F004, with no unsupported causal claims.",0.3,0.8,0.0,0.0
f7d023cac31a_s001,"During week 2010-W21, DCB0401 logged 29 visits to job-search sites, which triggered rule R4 because DCB0401 typically has 0 visits to job-search sites and peer typical volume is 1 visit across 23 peers in the same role.",Not Grounded,0.0,"The sentence introduces several unsupported numerical and factual claims not present in the evidence or context facts, including typical volume (0 visits), peer typical volume (1 visit), the number of peers (23 peers), and triggering rule R4.",1.0,0.8571428571428571,0.0,1.0
91d980c5b1df_s001,"During week 2010-W31, user BNB3370 generated 7 file operations, which is higher than user BNB3370's typical baseline of 1 file operation and the peer typical baseline of 1 file operation across 328 peers.",Not Grounded,0.0,"The sentence includes numeric baseline values (typical baseline of 1 file operation, peer baseline of 1 file operation, and 328 peers) that are not present in the provided facts.",0.8,1.0,0.0,1.0
d7e61cdfbf66_s015,"The evidence against CHL3430 is limited strictly to the 75 visits to job-search sites, which looks like a minor personal policy deviation by CHL3430.",Grounded,1.0,The sentence accurately reflects the single evidence fact of 75 visits to job-search sites without introducing hallucinated numbers or false causal claims.,0.1,0.75,0.0,0.0
0737bd4cd996_s001,User CAO3117 was flagged under rule R4 after recording 26 visits to job-search sites during week 2010-W51.,Grounded,1.0,"The sentence accurately reports 26 visits to job-search sites, which matches the evidence fact F001, and does not misattribute causation.",1.0,1.0,0.0,0.0
880fbfe66c65_s015,The observed 9 visits to job-search sites suggest personal browsing by ABP2917 rather than an operational threat.,Grounded,1.0,"The claim of 9 visits to job-search sites directly matches evidence fact F001, and no unsupported causal links are made.",0.2,0.6666666666666666,0.0,0.0
d36dac96c020_s013,"While the elevated job-search browsing suggests BXK2091 may be preparing for a role transition, security risk evidence remains minimal.",Grounded,1.0,The sentence makes qualitative statements consistent with the facts (elevated job-search browsing based on F001) without hallucinating numbers or misattributing causality.,0.5,1.0,0.0,0.0
240e69721717_s005,CAG2442 may have been conducting routine after-hours system maintenance or administrative file backups across 26 distinct workstations.,Grounded,1.0,"The claim of 26 distinct workstations directly matches the context fact F009, and the sentence does not misrepresent facts or make unsupported causal claims.",0.1,1.0,1.0,0.0
daec924dd3eb_s005,"During week 2010-W34, AJM2385 accumulated 51 visits to job-search websites, which was flagged as far above AJM2385's typical volume of 10 visits.",Not Grounded,0.0,"The sentence introduces an ungrounded claim regarding AJM2385's typical volume of 10 visits, which is not present in the provided facts.",0.6,1.0,0.0,1.0
58a633943630_s007,The risk from BCS1604 visiting job-search sites 83 times remains minor given the lack of anomalous file or data movement.,Grounded,1.0,"The numeric value of 83 visits to job-search sites perfectly matches the evidence fact F001, and the sentence accurately interprets the context without making false causal claims or introducing hallucinated numbers.",0.5,0.6666666666666666,0.0,0.0
48f7eb0fd5f5_s006,AJH3517 logged on between hour 7 and hour 8 across 5 days with recorded activity while accessing 62 distinct web domains.,Grounded,1.0,All numbers and claims in the sentence accurately reflect the provided facts without unwarranted causal claims.,0.2,1.0,1.0,0.0
d6ca3db9c277_s002,The evidence for rule R5 appears thin because an absolute count of 8 file operations represents only a minor elevation in file activity for DBR1798 across 5 days with recorded activity.,Grounded,1.0,"The sentence mentions 8 file operations and 5 days with recorded activity, which directly match F001 and F006 without any unsupported causal claims.",0.8,1.0,1.0,0.0
c00f5367cb9e_s004,The 570 web requests by user BLB1876 across 6 active days during week 2010-W37 represent a minor shift rather than high-risk behavior.,Grounded,1.0,The numeric values in the sentence (570 web requests and 6 active days) accurately correspond to the facts F001 and F006 without any invalid causal claims or hallucinations.,0.4,1.0,1.0,0.0
70e326428509_s005,"Because the volume of 11 file operations by BBM2604 is small, this flagged deviation represents weak evidence of security risk.",Grounded,1.0,"The numeric claim of 11 file operations matches fact F001, and there are no incorrect causal attributions to context facts.",0.8,1.0,0.0,0.0
be166f1a9c7d_s015,The observed behavior points toward CMW0437 conducting personal job-seeking activity during work hours.,Grounded,1.0,The sentence accurately characterizes the evidence of visits to job-search sites without introducing conflicting numeric claims or invalid causal linkages.,0.3,0.5,0.0,0.0
485a4d7bb4a6_s013,The 23 job-search site visits by AGS2462 represent an isolated behavioral spike that does not appear to involve data exfiltration by AGS2462.,Grounded,1.0,"The claim of 23 job-search site visits accurately reflects the value in F001, and no incorrect causal connections or ungrounded numeric values are asserted.",0.3,0.75,0.0,0.0
